trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006400,1
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006400,1
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007500,0.793411
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007133,0.785113
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006600,0.767863
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006700,0.767863
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.763158
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007100,0.759068
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006900,0.747773
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006966,0.747773
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.733829
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.730987
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007300,0.729531
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007032,0.729229
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.726189
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G006800,0.720903
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007100,0.720848
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.719346
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007133,0.715189
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008400,0.703561
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008500,0.703561
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008500,0.70351
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008500,0.703459
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007400,0.695968
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008500,0.684943
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008800,0.674951
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G009100,0.674951
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008900,0.67478
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008800,0.667893
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G007200,0.661862
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008800,0.660971
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G008500,0.656515
Sum_SM_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,1.652278e-12,SORBI_3004G009000,0.656515
