trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006400,1
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006400,1
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007500,0.793411
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007133,0.785113
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006600,0.767863
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006700,0.767863
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.763158
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007100,0.759068
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006900,0.747773
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006966,0.747773
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.733829
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.730987
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007300,0.729531
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007032,0.729229
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.726189
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.720903
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007100,0.720848
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.719346
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007133,0.715189
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008400,0.703561
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.703561
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.70351
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.703459
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.695968
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.684943
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008800,0.674951
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G009100,0.674951
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.67478
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008800,0.667893
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007200,0.661862
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008800,0.660971
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.656515
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G009000,0.656515
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008500,0.649505
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008300,0.647918
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.641012
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.640954
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.631166
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.629966
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.629907
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.623982
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.619546
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.619045
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.608223
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.608158
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.600496
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008400,0.600473
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.598971
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.592804
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.588505
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006900,0.585515
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.578302
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.568116
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.566182
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006900,0.559907
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.553444
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.551032
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.547946
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.545613
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.542808
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.541251
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.539441
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007800,0.539441
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006900,0.534229
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007800,0.529946
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.529511
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.527227
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.527016
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008900,0.526931
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.525312
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G004800,0.525219
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.525219
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008400,0.524979
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.520417
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007800,0.517698
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.516957
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007800,0.516957
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008800,0.51251
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.509242
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.508751
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006800,0.508131
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.505645
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005700,0.498583
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.494701
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.491333
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G004800,0.487269
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.482508
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.478702
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.472266
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.469072
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005700,0.461064
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.45696
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.456449
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.447991
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G008800,0.44761
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.44487
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.44485
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007400,0.436959
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005200,0.436641
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007600,0.436044
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.435884
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.430132
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G009100,0.429813
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.427376
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.426098
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.421204
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005200,0.421056
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.419656
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.418156
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.415579
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.414427
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007600,0.41186
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G004800,0.411642
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007133,0.411626
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G007600,0.408536
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.408004
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.407938
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G005300,0.407485
Sum_AEG_over_FA_log10safe,LIN,sumratio,4:541907,4,541907,2.910093e-09,SORBI_3004G006500,0.406559
