trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(12:0_16:0_16:0),LIN,individual,10:5083051,10,5083051,1.684132e-12,SORBI_3010G064200,1
TG(12:0_16:0_16:0),LIN,individual,10:5083051,10,5083051,1.684132e-12,SORBI_3010G064200,1
TG(12:0_16:0_16:0),LIN,individual,10:5083057,10,5083057,1.684132e-12,SORBI_3010G064200,1
TG(12:0_16:0_16:0),LIN,individual,10:5083057,10,5083057,1.684132e-12,SORBI_3010G064200,1
TG(12:0_16:0_16:0),LIN,individual,4:57602350,4,57602350,4.880199e-10,SORBI_3004G225900,0.988703
TG(12:0_16:0_16:0),LIN,individual,4:57602350,4,57602350,4.880199e-10,SORBI_3004G225900,0.953338
TG(12:0_16:0_16:0),LIN,individual,4:57612090,4,57612090,9.444214e-10,SORBI_3004G225900,0.61449
TG(12:0_16:0_16:0),LIN,individual,4:57612090,4,57612090,9.444214e-10,SORBI_3004G223600,0.604079
TG(12:0_16:0_16:0),LIN,individual,4:57603996,4,57603996,1.361288e-09,SORBI_3004G225900,1
TG(12:0_16:0_16:0),LIN,individual,4:57603996,4,57603996,1.361288e-09,SORBI_3004G225900,1
TG(12:0_16:0_16:0),LIN,individual,4:57603996,4,57603996,1.361288e-09,SORBI_3004G225900,0.965736
TG(12:0_16:0_16:0),LIN,individual,4:57601844,4,57601844,1.361288e-09,SORBI_3004G225900,0.943946
TG(12:0_16:0_16:0),LIN,individual,4:57601844,4,57601844,1.361288e-09,SORBI_3004G225900,0.932319
TG(12:0_16:0_16:0),LIN,individual,4:57610946,4,57610946,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,4:57611058,4,57611058,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,4:57611278,4,57611278,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,4:57611380,4,57611380,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,4:57611443,4,57611443,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,4:57611907,4,57611907,1.806783e-09,SORBI_3004G223600,0.621452
TG(12:0_16:0_16:0),LIN,individual,7:27848666,7,27848666,2.105787e-09,SORBI_3007G102400,1
