trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(12:0_18:1_18:3),LIN,individual,8:23259494,8,23259494,3.281675e-11,SORBI_3008G088848,0.749937
TG(12:0_18:1_18:3),LIN,individual,8:23259494,8,23259494,3.281675e-11,SORBI_3008G088845,0.612789
TG(12:0_18:1_18:3),LIN,individual,9:7876652,9,7876652,1.093331e-10,SORBI_3009G069200,0.898272
TG(12:0_18:1_18:3),LIN,individual,9:7876653,9,7876653,1.093331e-10,SORBI_3009G069200,0.898272
TG(12:0_18:1_18:3),LIN,individual,9:7876652,9,7876652,1.093331e-10,SORBI_3009G069200,0.674061
TG(12:0_18:1_18:3),LIN,individual,9:7876653,9,7876653,1.093331e-10,SORBI_3009G069200,0.674061
TG(12:0_18:1_18:3),LIN,individual,9:7876652,9,7876652,1.093331e-10,SORBI_3009G069200,0.671201
TG(12:0_18:1_18:3),LIN,individual,9:7876653,9,7876653,1.093331e-10,SORBI_3009G069200,0.671201
TG(12:0_18:1_18:3),LIN,individual,9:7876652,9,7876652,1.093331e-10,SORBI_3009G069500,0.616981
TG(12:0_18:1_18:3),LIN,individual,9:7876653,9,7876653,1.093331e-10,SORBI_3009G069500,0.616981
TG(12:0_18:1_18:3),LIN,individual,9:10222783,9,10222783,2.07562e-10,SORBI_3009G077250,0.887673
TG(12:0_18:1_18:3),LIN,individual,9:10222783,9,10222783,2.07562e-10,SORBI_3009G077200,0.866156
TG(12:0_18:1_18:3),LIN,individual,9:10222783,9,10222783,2.07562e-10,SORBI_3009G077200,0.859107
TG(12:0_18:1_18:3),LIN,individual,9:10222783,9,10222783,2.07562e-10,SORBI_3009G076900,0.839618
TG(12:0_18:1_18:3),LIN,individual,9:10222783,9,10222783,2.07562e-10,SORBI_3009G077200,0.674264
TG(12:0_18:1_18:3),LIN,individual,2:70605238,2,70605238,3.002416e-10,SORBI_3002G338800,0.967859
TG(12:0_18:1_18:3),LIN,individual,2:70605238,2,70605238,3.002416e-10,SORBI_3002G338900,0.919735
TG(12:0_18:1_18:3),LIN,individual,2:70605238,2,70605238,3.002416e-10,SORBI_3002G338900,0.913038
TG(12:0_18:1_18:3),LIN,individual,8:18789991,8,18789991,3.118262e-10,SORBI_3008G088200,0.93515
TG(12:0_18:1_18:3),LIN,individual,5:63708718,5,63708718,3.342684e-10,SORBI_3005G161900,1
TG(12:0_18:1_18:3),LIN,individual,5:63708718,5,63708718,3.342684e-10,SORBI_3005G161900,1
TG(12:0_18:1_18:3),LIN,individual,9:7885521,9,7885521,6.272022e-10,SORBI_3009G069200,0.881978
TG(12:0_18:1_18:3),LIN,individual,9:7885521,9,7885521,6.272022e-10,SORBI_3009G069200,0.857994
TG(12:0_18:1_18:3),LIN,individual,9:7885521,9,7885521,6.272022e-10,SORBI_3009G069200,0.652804
TG(12:0_18:1_18:3),LIN,individual,9:7885521,9,7885521,6.272022e-10,SORBI_3009G069200,0.650034
TG(12:0_18:1_18:3),LIN,individual,9:7885521,9,7885521,6.272022e-10,SORBI_3009G069500,0.621475
TG(12:0_18:1_18:3),LIN,individual,9:7877269,9,7877269,6.405923e-10,SORBI_3009G069200,0.884003
TG(12:0_18:1_18:3),LIN,individual,9:7877269,9,7877269,6.405923e-10,SORBI_3009G069200,0.859443
TG(12:0_18:1_18:3),LIN,individual,9:7877269,9,7877269,6.405923e-10,SORBI_3009G069200,0.65577
TG(12:0_18:1_18:3),LIN,individual,9:7877269,9,7877269,6.405923e-10,SORBI_3009G069200,0.653014
TG(12:0_18:1_18:3),LIN,individual,9:7884464,9,7884464,8.802134e-10,SORBI_3009G069200,0.881617
TG(12:0_18:1_18:3),LIN,individual,9:7884464,9,7884464,8.802134e-10,SORBI_3009G069200,0.869179
TG(12:0_18:1_18:3),LIN,individual,9:7884464,9,7884464,8.802134e-10,SORBI_3009G069200,0.65429
TG(12:0_18:1_18:3),LIN,individual,9:7884464,9,7884464,8.802134e-10,SORBI_3009G069200,0.65154
