trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:2_18:3_22:1),LIN,individual,5:67805655,5,67805655,2.210813e-12,SORBI_3005G194500,0.697204
TG(18:2_18:3_22:1),LIN,individual,10:50236676,10,50236676,4.660156e-12,SORBI_3010G170900,1
TG(18:2_18:3_22:1),LIN,individual,10:50236676,10,50236676,4.660156e-12,SORBI_3010G170900,1
TG(18:2_18:3_22:1),LIN,individual,10:50236679,10,50236679,4.660156e-12,SORBI_3010G170900,1
TG(18:2_18:3_22:1),LIN,individual,10:50236679,10,50236679,4.660156e-12,SORBI_3010G170900,1
TG(18:2_18:3_22:1),LIN,individual,10:50238129,10,50238129,3.770057e-11,SORBI_3010G170900,0.660379
TG(18:2_18:3_22:1),LIN,individual,1:16479473,1,16479473,1.060812e-10,SORBI_3001G187300,0.667317
TG(18:2_18:3_22:1),LIN,individual,1:16479473,1,16479473,1.060812e-10,SORBI_3001G187300,0.652783
TG(18:2_18:3_22:1),LIN,individual,1:16479473,1,16479473,1.060812e-10,SORBI_3001G187300,0.652184
TG(18:2_18:3_22:1),LIN,individual,1:16479473,1,16479473,1.060812e-10,SORBI_3001G187300,0.637189
TG(18:2_18:3_22:1),LIN,individual,10:50615072,10,50615072,2.238122e-10,SORBI_3010G172200,1
TG(18:2_18:3_22:1),LIN,individual,10:50615072,10,50615072,2.238122e-10,SORBI_3010G172200,1
TG(18:2_18:3_22:1),LIN,individual,10:50238134,10,50238134,3.747481e-10,SORBI_3010G170900,0.695913
TG(18:2_18:3_22:1),LIN,individual,5:68400117,5,68400117,5.554667e-10,SORBI_3005G198800,1
TG(18:2_18:3_22:1),LIN,individual,5:68400117,5,68400117,5.554667e-10,SORBI_3005G198800,1
TG(18:2_18:3_22:1),LIN,individual,5:68400117,5,68400117,5.554667e-10,SORBI_3005G198800,0.990792
TG(18:2_18:3_22:1),LIN,individual,5:68400117,5,68400117,5.554667e-10,SORBI_3005G198600,0.963157
TG(18:2_18:3_22:1),LIN,individual,10:44739076,10,44739076,5.580785e-10,SORBI_3010G153800,0.663341
TG(18:2_18:3_22:1),LIN,individual,5:69033545,5,69033545,6.197708e-10,SORBI_3005G204600,1
TG(18:2_18:3_22:1),LIN,individual,5:69033545,5,69033545,6.197708e-10,SORBI_3005G204600,1
TG(18:2_18:3_22:1),LIN,individual,5:69033545,5,69033545,6.197708e-10,SORBI_3005G204600,0.799373
TG(18:2_18:3_22:1),LIN,individual,5:69033545,5,69033545,6.197708e-10,SORBI_3005G204600,0.755127
TG(18:2_18:3_22:1),LIN,individual,5:68400883,5,68400883,1.746729e-09,SORBI_3005G198800,1
TG(18:2_18:3_22:1),LIN,individual,5:68400883,5,68400883,1.746729e-09,SORBI_3005G198800,1
TG(18:2_18:3_22:1),LIN,individual,5:68400883,5,68400883,1.746729e-09,SORBI_3005G198800,0.990792
TG(18:2_18:3_22:1),LIN,individual,5:68400883,5,68400883,1.746729e-09,SORBI_3005G198600,0.954249
TG(18:2_18:3_22:1),LIN,individual,2:9093508,2,9093508,3.364769e-09,SORBI_3002G085700,0.608976
TG(18:2_18:3_22:1),LIN,individual,5:68393230,5,68393230,8.183133e-09,SORBI_3005G198600,1
TG(18:2_18:3_22:1),LIN,individual,5:68393230,5,68393230,8.183133e-09,SORBI_3005G198600,1
TG(18:2_18:3_22:1),LIN,individual,5:68393230,5,68393230,8.183133e-09,SORBI_3005G198800,0.963157
TG(18:2_18:3_22:1),LIN,individual,5:68393230,5,68393230,8.183133e-09,SORBI_3005G198800,0.954249
