trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:3_18:3_18:3),LIN,individual,1:75153977,1,75153977,2.571433e-14,SORBI_3001G479800,1
TG(18:3_18:3_18:3),LIN,individual,1:75153977,1,75153977,2.571433e-14,SORBI_3001G479800,1
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117100,0.912511
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117100,0.902691
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117100,0.883364
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117400,0.86446
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117300,0.835623
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117300,0.826174
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117100,0.825712
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G116800,0.797487
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G116800,0.788092
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117100,0.787533
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117200,0.731569
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G117300,0.723759
TG(18:3_18:3_18:3),LIN,individual,2:14489897,2,14489897,3.761098e-13,SORBI_3002G116900,0.612464
TG(18:3_18:3_18:3),LIN,individual,3:52989307,3,52989307,1.120387e-11,SORBI_3003G200700,0.60458
TG(18:3_18:3_18:3),LIN,individual,3:52989307,3,52989307,1.120387e-11,SORBI_3003G200700,0.60453
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,0.981433
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G116800,0.745366
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G116800,0.736714
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,0.727401
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117300,0.719029
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117300,0.709001
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117300,0.70188
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117100,0.693333
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117400,0.675732
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117400,0.658357
TG(18:3_18:3_18:3),LIN,individual,2:14477986,2,14477986,1.530549e-11,SORBI_3002G117200,0.613308
TG(18:3_18:3_18:3),LIN,individual,1:75159760,1,75159760,1.843714e-11,SORBI_3001G479800,0.670177
TG(18:3_18:3_18:3),LIN,individual,10:50614370,10,50614370,2.418094e-11,SORBI_3010G172200,1
TG(18:3_18:3_18:3),LIN,individual,10:50614370,10,50614370,2.418094e-11,SORBI_3010G172200,1
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.907295
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.888251
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.879043
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170150,0.818545
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170300,0.794073
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.723693
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.701341
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170300,0.690949
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.686596
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.685195
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.678154
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.677379
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170300,0.671232
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.670948
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.666904
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.664259
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.660001
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.656817
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.649478
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170300,0.642023
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.636117
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.633993
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.633335
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.632372
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.629714
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.627622
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.626669
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.624207
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.624093
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.620811
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.620654
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.619672
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.619622
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.617234
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.617129
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.614083
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.613835
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.610751
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.609832
TG(18:3_18:3_18:3),LIN,individual,10:50134510,10,50134510,5.49028e-11,SORBI_3010G170000,0.605009
TG(18:3_18:3_18:3),LIN,individual,10:50225693,10,50225693,8.696769e-11,SORBI_3010G170700,0.900675
TG(18:3_18:3_18:3),LIN,individual,10:50225693,10,50225693,8.696769e-11,SORBI_3010G170550,0.771809
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,0.981433
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G116800,0.767478
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G116800,0.758439
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,0.757807
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117300,0.740209
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117300,0.73125
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117100,0.722376
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117300,0.721436
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117400,0.687584
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G117200,0.639134
TG(18:3_18:3_18:3),LIN,individual,2:14478044,2,14478044,1.368678e-10,SORBI_3002G116600,0.606755
TG(18:3_18:3_18:3),LIN,individual,10:50214823,10,50214823,1.458919e-10,SORBI_3010G170700,0.898597
TG(18:3_18:3_18:3),LIN,individual,10:50214823,10,50214823,1.458919e-10,SORBI_3010G170550,0.755174
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,1
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,1
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.95479
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.954657
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170300,0.850609
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170150,0.847103
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.778199
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.75025
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.743072
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.738834
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170300,0.735045
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.721216
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.716373
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170300,0.715095
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.713024
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.710211
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.707866
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.703451
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.702907
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170300,0.688624
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.683573
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.667386
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.665342
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.665277
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.664929
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.664729
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.661881
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.661024
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.660404
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.660246
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.658857
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.657949
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.656414
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.654897
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.654048
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.652885
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.652343
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.649937
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.637121
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.636732
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.627965
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.62396
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170300,0.614671
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.604762
TG(18:3_18:3_18:3),LIN,individual,10:50099949,10,50099949,1.601858e-10,SORBI_3010G170000,0.601758
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,1
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,1
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.964895
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.954657
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170300,0.871432
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170150,0.856386
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.762706
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.750475
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170300,0.744569
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.743509
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.727713
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170300,0.718526
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170300,0.714194
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.711088
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.709876
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.707051
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.700105
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.700056
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.6995
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.694458
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.693
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.690541
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.673498
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.667115
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.663811
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.660878
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.660638
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.660596
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.659929
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.658453
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.657798
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.657383
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.656764
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.654365
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.654192
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.651266
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.650306
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.649696
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.647272
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.647112
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.64461
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.638195
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170300,0.632266
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.627328
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.605451
TG(18:3_18:3_18:3),LIN,individual,10:50117190,10,50117190,1.990201e-10,SORBI_3010G170000,0.602298
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,1
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,0.990555
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,0.971489
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G116800,0.774801
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G116800,0.774801
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G116800,0.774801
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G116800,0.774801
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G116800,0.774801
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G116800,0.765677
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G116800,0.765677
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G116800,0.765677
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G116800,0.765677
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G116800,0.765677
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,0.765088
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,0.765088
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,0.765088
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,0.765088
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,0.765088
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117300,0.747661
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117300,0.747661
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117300,0.747661
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117300,0.747661
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117300,0.747661
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117300,0.738325
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117300,0.738325
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117300,0.738325
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117300,0.738325
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117300,0.738325
TG(18:3_18:3_18:3),LIN,individual,2:14478099,2,14478099,4.767586e-10,SORBI_3002G117100,0.729412
TG(18:3_18:3_18:3),LIN,individual,2:14478105,2,14478105,4.767586e-10,SORBI_3002G117100,0.729412
TG(18:3_18:3_18:3),LIN,individual,2:14478111,2,14478111,4.767586e-10,SORBI_3002G117100,0.729412
TG(18:3_18:3_18:3),LIN,individual,2:14478144,2,14478144,4.767586e-10,SORBI_3002G117100,0.729412
TG(18:3_18:3_18:3),LIN,individual,2:14478156,2,14478156,4.767586e-10,SORBI_3002G117100,0.729412
