trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(16:0_18:2_18:3),LIN,individual,5:67478688,5,67478688,4.63907e-20,SORBI_3005G190800,1
TG(16:0_18:2_18:3),LIN,individual,5:67478688,5,67478688,4.63907e-20,SORBI_3005G190800,1
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,1
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,1
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.807975
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.802456
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.796578
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.796528
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.728278
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.71596
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.708678
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.689753
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.673841
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.670796
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.669127
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.666997
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.660186
TG(16:0_18:2_18:3),LIN,individual,5:67472911,5,67472911,2.805234e-19,SORBI_3005G190800,0.648569
