trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:1_18:2_18:2),LIN,individual,3:29153705,3,29153705,6.983884e-67,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,3:29153705,3,29153705,6.983884e-67,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,3:29153771,3,29153771,6.983884e-67,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,3:29153771,3,29153771,6.983884e-67,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,3:29153767,3,29153767,2.285405e-32,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,3:29153767,3,29153767,2.285405e-32,SORBI_3003G169600,1
TG(18:1_18:2_18:2),LIN,individual,5:6733072,5,6733072,3.001993e-19,SORBI_3005G061900,1
TG(18:1_18:2_18:2),LIN,individual,5:6733072,5,6733072,3.001993e-19,SORBI_3005G061900,1
TG(18:1_18:2_18:2),LIN,individual,5:6733072,5,6733072,3.001993e-19,SORBI_3005G061900,0.79798
TG(18:1_18:2_18:2),LIN,individual,8:41510158,8,41510158,2.914024e-15,SORBI_3008G092800,1
TG(18:1_18:2_18:2),LIN,individual,8:41510158,8,41510158,2.914024e-15,SORBI_3008G092800,1
TG(18:1_18:2_18:2),LIN,individual,5:6733060,5,6733060,1.797071e-14,SORBI_3005G061900,1
TG(18:1_18:2_18:2),LIN,individual,5:6733060,5,6733060,1.797071e-14,SORBI_3005G061900,1
TG(18:1_18:2_18:2),LIN,individual,5:6733060,5,6733060,1.797071e-14,SORBI_3005G061900,0.79798
TG(18:1_18:2_18:2),LIN,individual,9:24202227,9,24202227,4.911213e-13,SORBI_3009G093900,1
TG(18:1_18:2_18:2),LIN,individual,3:10177947,3,10177947,4.212443e-12,SORBI_3003G113200,1
TG(18:1_18:2_18:2),LIN,individual,3:10177947,3,10177947,4.212443e-12,SORBI_3003G113200,1
TG(18:1_18:2_18:2),LIN,individual,3:10177947,3,10177947,4.212443e-12,SORBI_3003G113200,0.902493
TG(18:1_18:2_18:2),LIN,individual,3:10177947,3,10177947,4.212443e-12,SORBI_3003G113200,0.886692
TG(18:1_18:2_18:2),LIN,individual,3:10177947,3,10177947,4.212443e-12,SORBI_3003G113200,0.886551
TG(18:1_18:2_18:2),LIN,individual,3:44531950,3,44531950,1.460947e-10,SORBI_3003G175950,0.872774
TG(18:1_18:2_18:2),LIN,individual,3:44538743,3,44538743,1.460947e-10,SORBI_3003G175950,0.872774
TG(18:1_18:2_18:2),LIN,individual,10:5077738,10,5077738,3.021232e-10,SORBI_3010G064200,1
TG(18:1_18:2_18:2),LIN,individual,10:5077738,10,5077738,3.021232e-10,SORBI_3010G064200,1
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,1
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,1
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,0.719557
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,0.69541
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,0.681959
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149200,0.672936
TG(18:1_18:2_18:2),LIN,individual,2:41368196,2,41368196,5.996923e-10,SORBI_3002G149101,0.615132
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,1
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,1
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.975997
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.931013
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.833305
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.833261
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816848
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816605
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816556
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816507
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816457
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.816407
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.80896
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.80891
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.80886
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.808759
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.797395
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.797286
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.797176
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.792506
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.792451
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.792395
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.792339
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.784759
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.783212
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.768373
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.761087
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.759605
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.75541
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.744184
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.736784
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.725871
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.7258
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.723536
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.718807
TG(18:1_18:2_18:2),LIN,individual,5:70687023,5,70687023,1.0775e-09,SORBI_3005G220200,0.716311
