trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(10:0_10:0_10:0),LIN,individual,1:55461596,1,55461596,2.664461e-14,SORBI_3001G282500,1
TG(10:0_10:0_10:0),LIN,individual,1:55461596,1,55461596,2.664461e-14,SORBI_3001G282500,1
TG(10:0_10:0_10:0),LIN,individual,9:45453435,9,45453435,2.69285e-09,SORBI_3009G113700,1
TG(10:0_10:0_10:0),LIN,individual,9:45453435,9,45453435,2.69285e-09,SORBI_3009G113700,1
TG(10:0_10:0_10:0),LIN,individual,9:45453435,9,45453435,2.69285e-09,SORBI_3009G113700,0.868074
TG(10:0_10:0_10:0),LIN,individual,9:45453435,9,45453435,2.69285e-09,SORBI_3009G113700,0.653767
TG(10:0_10:0_10:0),LIN,individual,9:45429242,9,45429242,6.459397e-09,SORBI_3009G113600,0.7914
TG(10:0_10:0_10:0),LIN,individual,9:45429242,9,45429242,6.459397e-09,SORBI_3009G113700,0.627128
TG(10:0_10:0_10:0),LIN,individual,9:45492642,9,45492642,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492642,9,45492642,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492648,9,45492648,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492648,9,45492648,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492655,9,45492655,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492655,9,45492655,6.493554e-09,SORBI_3009G113900,1
TG(10:0_10:0_10:0),LIN,individual,9:45492642,9,45492642,6.493554e-09,SORBI_3009G113900,0.975778
TG(10:0_10:0_10:0),LIN,individual,9:45492648,9,45492648,6.493554e-09,SORBI_3009G113900,0.975778
TG(10:0_10:0_10:0),LIN,individual,9:45492655,9,45492655,6.493554e-09,SORBI_3009G113900,0.975778
TG(10:0_10:0_10:0),LIN,individual,9:45492642,9,45492642,6.493554e-09,SORBI_3009G113900,0.961369
TG(10:0_10:0_10:0),LIN,individual,9:45492648,9,45492648,6.493554e-09,SORBI_3009G113900,0.961369
TG(10:0_10:0_10:0),LIN,individual,9:45492655,9,45492655,6.493554e-09,SORBI_3009G113900,0.961369
TG(10:0_10:0_10:0),LIN,individual,9:45492642,9,45492642,6.493554e-09,SORBI_3009G113700,0.69804
TG(10:0_10:0_10:0),LIN,individual,9:45492648,9,45492648,6.493554e-09,SORBI_3009G113700,0.69804
TG(10:0_10:0_10:0),LIN,individual,9:45492655,9,45492655,6.493554e-09,SORBI_3009G113700,0.69804
