trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.907295
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.888251
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.879043
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170150,0.818545
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170300,0.794073
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.723693
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.701341
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170300,0.690949
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.686596
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.685195
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.678154
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.677379
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170300,0.671232
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.670948
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.666904
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.664259
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.660001
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.656817
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.649478
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170300,0.642023
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.636117
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.633993
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.633335
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.632372
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.629714
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.627622
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.626669
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.624207
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.624093
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.620811
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.620654
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.619672
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.619622
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.617234
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.617129
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.614083
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.613835
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.610751
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.609832
TG(18:1_18:3_22:0),LIN,individual,10:50134510,10,50134510,2.576337e-09,SORBI_3010G170000,0.605009
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,1
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,1
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.95479
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.954657
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170300,0.850609
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170150,0.847103
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.778199
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.75025
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.743072
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.738834
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170300,0.735045
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.721216
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.716373
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170300,0.715095
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.713024
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.710211
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.707866
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.703451
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.702907
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170300,0.688624
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.683573
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.667386
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.665342
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.665277
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.664929
TG(18:1_18:3_22:0),LIN,individual,10:50099949,10,50099949,2.942922e-09,SORBI_3010G170000,0.664729
