trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.904442
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150600,0.903582
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.900267
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.900267
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150800,0.899819
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150700,0.899015
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150900,0.89536
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151000,0.89536
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151000,0.891473
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151000,0.888713
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.88599
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.88599
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.884367
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.884367
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151000,0.882066
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.869096
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.869096
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.859662
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.859662
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150701,0.843802
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.837448
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.837357
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.813372
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.813372
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150325,0.79683
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G150575,0.79683
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151200,0.784468
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151200,0.784194
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.780844
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.773956
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.768607
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.763899
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.726986
Sum_Cer_over_FA_log10safe,LIN,sumratio,10:43550031,10,43550031,6.705108e-11,SORBI_3010G151325,0.726237
