trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042200,0.975016
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042200,0.972165
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042700,0.936348
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042200,0.931423
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042200,0.925819
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042200,0.892627
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042600,0.867506
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042600,0.859542
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041700,0.769575
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.769575
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041900,0.769575
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041900,0.76917
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.767437
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.766235
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.764801
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042700,0.760106
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.759585
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042700,0.75796
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.755019
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042400,0.754949
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.751225
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042600,0.749963
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042700,0.74532
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042800,0.744349
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042901,0.744193
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G042800,0.741617
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041800,0.728157
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G040500,0.711661
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G040500,0.704921
Sum_TG_over_SQDG_log10safe,LIN,sumratio,1:3152951,1,3152951,4.166744e-09,SORBI_3001G041700,0.625456
