trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:2_18:3_20:1),LIN,individual,7:1552144,7,1552144,7.33554e-10,SORBI_3007G017800,0.834844
TG(18:2_18:3_20:1),LIN,individual,7:1552144,7,1552144,7.33554e-10,SORBI_3007G017800,0.808504
TG(18:2_18:3_20:1),LIN,individual,7:1552144,7,1552144,7.33554e-10,SORBI_3007G017800,0.760196
TG(18:2_18:3_20:1),LIN,individual,7:1552144,7,1552144,7.33554e-10,SORBI_3007G017800,0.753947
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041700,0.852864
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041801,0.852864
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041801,0.841376
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041801,0.80932
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041801,0.744239
TG(18:2_18:3_20:1),LIN,individual,3:3893314,3,3893314,4.210909e-09,SORBI_3003G041400,0.627128
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077100,0.952957
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077700,0.952957
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077550,0.946906
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077700,0.935914
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.934128
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077900,0.824425
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078000,0.824314
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078100,0.82332
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077900,0.819728
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078200,0.819728
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078200,0.818218
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078100,0.817201
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077800,0.813474
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G078100,0.807844
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077700,0.772926
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077400,0.74651
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.730324
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.718273
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.717013
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.714293
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.713442
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.711535
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.710401
TG(18:2_18:3_20:1),LIN,individual,8:12015558,8,12015558,5.409874e-09,SORBI_3008G077600,0.710356
