trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.907295
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.888251
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.879043
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170150,0.818545
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170300,0.794073
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.723693
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.701341
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170300,0.690949
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.686596
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.685195
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.678154
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.677379
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170300,0.671232
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.670948
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.666904
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.664259
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.660001
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.656817
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.649478
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170300,0.642023
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.636117
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.633993
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.633335
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.632372
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.629714
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.627622
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.626669
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.624207
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.624093
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.620811
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.620654
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.619672
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.619622
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.617234
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.617129
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.614083
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.613835
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.610751
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.609832
TG(18:2_18:2_18:4),LIN,individual,10:50134510,10,50134510,4.10207e-11,SORBI_3010G170000,0.605009
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117100,0.912511
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117100,0.902691
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117100,0.883364
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117400,0.86446
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117300,0.835623
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117300,0.826174
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117100,0.825712
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G116800,0.797487
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G116800,0.788092
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117100,0.787533
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117200,0.731569
TG(18:2_18:2_18:4),LIN,individual,2:14489897,2,14489897,4.491482e-11,SORBI_3002G117300,0.723759
