trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633568,3,64633568,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633589,3,64633589,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633599,3,64633599,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633627,3,64633627,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633678,3,64633678,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633690,3,64633690,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633692,3,64633692,2.660893e-11,SORBI_3003G318650,0.897698
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633568,3,64633568,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633589,3,64633589,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633599,3,64633599,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633627,3,64633627,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633678,3,64633678,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633690,3,64633690,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,3:64633692,3,64633692,2.660893e-11,SORBI_3003G318650,0.685207
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373900,0.935611
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.930287
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373900,0.924727
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373900,0.92388
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.917487
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.914963
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373900,0.913018
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.901579
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.766344
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.759312
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.755895
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.752292
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.748873
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.745189
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.738292
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.734767
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.691138
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.689594
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.685175
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.68378
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.679533
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,2:73175366,2,73175366,1.813965e-09,SORBI_3002G373800,0.675081
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957035,9,50957035,3.95218e-09,SORBI_3009G153366,0.763621
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957036,9,50957036,3.95218e-09,SORBI_3009G153366,0.763621
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957035,9,50957035,3.95218e-09,SORBI_3009G153366,0.747267
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957036,9,50957036,3.95218e-09,SORBI_3009G153366,0.747267
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50956939,9,50956939,6.02803e-09,SORBI_3009G153366,0.774155
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957075,9,50957075,6.02803e-09,SORBI_3009G153366,0.774155
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50956939,9,50956939,6.02803e-09,SORBI_3009G153366,0.757591
Sum_SQDG_over_DGDG_log10safe,CTL,sumratio,9:50957075,9,50957075,6.02803e-09,SORBI_3009G153366,0.757591
